run_id,session,start_ts,end_ts,model,dataset,tp,request_rate,max_concurrency,instr,rep,command,result_json,status,notes
P1_r1_rep2,D,1785714651.535,1785715113.014,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r1_rep2.json",results/raw/sessionD/bench/P1_r1_rep2.json,ok,achieved=0.95,2
P1_r1_rep3,D,1785715115.040,1785715580.016,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r1_rep3.json",results/raw/sessionD/bench/P1_r1_rep3.json,ok,achieved=0.95,2
P1_r2_rep1,D,1785715582.066,1785715939.928,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r2_rep1.json",results/raw/sessionD/bench/P1_r2_rep1.json,ok,achieved=1.69;RATE_SHORTFALL,2
P1_r2_rep2,D,1785715941.946,1785716319.148,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r2_rep2.json",results/raw/sessionD/bench/P1_r2_rep2.json,ok,achieved=1.71;RATE_SHORTFALL,2
P1_r2_rep3,D,1785716321.163,1785716774.712,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r2_rep3.json",results/raw/sessionD/bench/P1_r2_rep3.json,ok,achieved=1.76;RATE_SHORTFALL,2
P1_r3_rep1,D,1785716776.736,1785717990.847,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r3_rep1.json",results/raw/sessionD/bench/P1_r3_rep1.json,ok,achieved=2.28;RATE_SHORTFALL,2
P1_r3_rep2,D,1785717992.863,1785718431.909,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r3_rep2.json",results/raw/sessionD/bench/P1_r3_rep2.json,ok,achieved=2.33;RATE_SHORTFALL,2
P1_r3_rep3,D,1785718433.935,1785718834.350,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r3_rep3.json",results/raw/sessionD/bench/P1_r3_rep3.json,ok,achieved=2.44;RATE_SHORTFALL,2
P1_r4_rep1,D,1785718836.359,1785720180.703,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r4_rep1.json",results/raw/sessionD/bench/P1_r4_rep1.json,ok,achieved=2.77;RATE_SHORTFALL,2
P1_r4_rep2,D,1785720182.740,1785720477.223,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r4_rep2.json",results/raw/sessionD/bench/P1_r4_rep2.json,ok,achieved=2.72;RATE_SHORTFALL,2
P1_r4_rep3,D,1785720479.234,1785720757.460,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r4_rep3.json",results/raw/sessionD/bench/P1_r4_rep3.json,ok,achieved=3.02;RATE_SHORTFALL,2
P1_r5_rep1,D,1785720759.471,1785721034.715,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r5_rep1.json",results/raw/sessionD/bench/P1_r5_rep1.json,ok,achieved=2.72;RATE_SHORTFALL,2
P1_r5_rep2,D,1785721036.735,1785721313.254,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r5_rep2.json",results/raw/sessionD/bench/P1_r5_rep2.json,ok,achieved=3.26;RATE_SHORTFALL,2
P1_r5_rep3,D,1785721315.264,1785721619.225,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r5_rep3.json",results/raw/sessionD/bench/P1_r5_rep3.json,ok,achieved=3.44;RATE_SHORTFALL,2
P1_r6_rep1,D,1785721621.240,1785721943.034,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r6_rep1.json",results/raw/sessionD/bench/P1_r6_rep1.json,ok,achieved=2.86;RATE_SHORTFALL,2
P1_r6_rep2,D,1785721945.060,1785722322.643,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r6_rep2.json",results/raw/sessionD/bench/P1_r6_rep2.json,ok,achieved=3.61;RATE_SHORTFALL,2
P1_r6_rep3,D,1785722324.651,1785722674.758,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r6_rep3.json",results/raw/sessionD/bench/P1_r6_rep3.json,ok,achieved=3.70;RATE_SHORTFALL,2
P1_r8_rep1,D,1785722676.771,1785723468.199,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r8_rep1.json",results/raw/sessionD/bench/P1_r8_rep1.json,ok,achieved=3.24;RATE_SHORTFALL,2
P1_r8_rep2,D,1785723470.234,1785723807.736,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r8_rep2.json",results/raw/sessionD/bench/P1_r8_rep2.json,ok,achieved=3.61;RATE_SHORTFALL,2
P1_r8_rep3,D,1785723809.763,1785724157.049,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r8_rep3.json",results/raw/sessionD/bench/P1_r8_rep3.json,ok,achieved=3.36;RATE_SHORTFALL,2
P1_rinf_rep1,D,1785724159.064,1785724626.207,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_rinf_rep1.json",results/raw/sessionD/bench/P1_rinf_rep1.json,ok,achieved=3.24,2
P1_rinf_rep2,D,1785724628.246,1785725653.887,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_rinf_rep2.json",results/raw/sessionD/bench/P1_rinf_rep2.json,ok,achieved=4.26,2
P1_rinf_rep3,D,1785725655.901,1785726032.520,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_rinf_rep3.json",results/raw/sessionD/bench/P1_rinf_rep3.json,ok,achieved=3.53,2
